dbtimestamp,soil_moisture,soil_ph,soil_ec,soil_nitrogen,soil_phosphorus
2025-05-19 12:32:46.392577,26.8,4.6,960.0,161.0,420.0
2025-05-19 12:33:22.736394,26.8,4.5,953.0,160.0,416.0
2025-05-19 12:33:59.198239,26.5,4.5,958.0,161.0,419.0
2025-05-19 12:34:35.548278,26.0,4.5,958.0,161.0,419.0
2025-05-19 12:35:12.009347,25.5,4.5,946.0,159.0,413.0
2025-05-19 12:35:48.460327,27.6,4.5,957.0,161.0,418.0
2025-05-19 12:36:24.816283,27.0,4.5,954.0,160.0,417.0
2025-05-19 12:37:01.290690,26.6,4.5,964.0,162.0,422.0
2025-05-19 12:37:39.799652,26.0,4.5,954.0,160.0,417.0
2025-05-19 12:38:19.014221,26.4,4.5,954.0,160.0,417.0
2025-05-19 12:38:56.703291,26.0,4.5,957.0,161.0,418.0
2025-05-19 12:39:33.158578,26.4,4.5,958.0,161.0,419.0
2025-05-19 12:40:09.588218,27.0,4.5,958.0,161.0,419.0
2025-05-19 12:40:46.058138,26.0,4.5,956.0,161.0,418.0
2025-05-19 12:41:22.408302,27.3,4.5,968.0,163.0,424.0
2025-05-19 12:42:01.022564,26.3,4.5,981.0,166.0,430.0
2025-05-19 12:42:39.412984,26.0,4.5,958.0,161.0,419.0
2025-05-19 12:43:15.875795,26.4,4.5,964.0,162.0,422.0
2025-05-19 12:43:54.881252,27.2,4.5,954.0,160.0,417.0
2025-05-19 12:44:31.337384,26.6,4.5,971.0,164.0,425.0
2025-05-19 12:45:07.897286,27.0,4.5,961.0,162.0,420.0
2025-05-19 12:45:44.461674,26.4,4.5,964.0,162.0,422.0
2025-05-19 12:46:21.010048,26.7,4.5,965.0,162.0,422.0
2025-05-19 12:46:57.459977,26.6,4.5,958.0,161.0,419.0
2025-05-19 12:47:33.863946,26.3,4.5,964.0,162.0,422.0
2025-05-19 12:48:12.126578,26.3,4.5,957.0,161.0,418.0
2025-05-19 12:48:53.279064,26.4,3.8,961.0,162.0,420.0
2025-05-19 12:49:32.616404,26.4,4.1,957.0,161.0,418.0
2025-05-19 12:50:09.460290,26.4,4.1,961.0,162.0,420.0
2025-05-19 12:50:50.044910,27.2,4.1,958.0,161.0,419.0
2025-05-19 12:51:28.212927,26.4,4.0,957.0,161.0,418.0
2025-05-19 12:52:07.545166,26.4,4.0,963.0,162.0,421.0
2025-05-19 12:52:47.895107,26.3,4.0,965.0,162.0,422.0
2025-05-19 12:53:27.315936,26.4,3.9,958.0,161.0,419.0
2025-05-19 12:54:05.302418,26.4,3.9,958.0,161.0,419.0
2025-05-19 12:54:41.966655,26.4,3.9,978.0,165.0,428.0
2025-05-19 12:55:18.414178,26.6,3.8,958.0,161.0,419.0
2025-05-19 12:55:54.874473,27.0,3.8,960.0,161.0,420.0
2025-05-19 12:56:31.439063,27.6,3.8,963.0,162.0,421.0
2025-05-19 12:57:07.892535,27.8,3.8,960.0,161.0,420.0
2025-05-19 12:57:50.585190,26.4,3.9,957.0,161.0,418.0
2025-05-19 12:58:32.366987,26.6,3.6,956.0,161.0,418.0
2025-05-19 12:59:13.326679,26.4,3.4,964.0,162.0,422.0
2025-05-19 12:59:49.786075,27.0,3.4,961.0,162.0,420.0
2025-05-19 13:00:26.280252,26.4,3.3,956.0,161.0,418.0
2025-05-19 13:01:02.787305,26.3,3.3,960.0,161.0,420.0
2025-05-19 13:01:39.239185,27.0,3.3,958.0,161.0,419.0
2025-05-19 13:02:15.698495,27.0,3.3,965.0,162.0,422.0
2025-05-19 13:02:52.139422,26.4,3.3,963.0,162.0,421.0
2025-05-19 13:03:28.597809,27.2,3.3,964.0,162.0,422.0
2025-05-19 13:04:05.061939,26.7,3.5,963.0,162.0,421.0
2025-05-19 13:04:41.624714,26.4,3.6,961.0,162.0,420.0
2025-05-19 13:05:18.179526,26.0,3.7,979.0,165.0,429.0
2025-05-19 13:05:59.029056,27.6,3.7,953.0,160.0,416.0
2025-05-19 13:06:35.486401,26.6,3.8,970.0,164.0,425.0
2025-05-19 13:07:11.935846,27.7,3.8,965.0,162.0,422.0
2025-05-19 13:07:57.115302,26.4,3.8,974.0,164.0,426.0
2025-05-19 13:08:33.539121,26.0,3.8,965.0,162.0,422.0
2025-05-19 13:09:10.003539,26.6,3.9,958.0,161.0,419.0
2025-05-19 13:09:46.341904,26.4,3.9,964.0,162.0,422.0
2025-05-19 13:11:03.983268,25.8,3.8,963.0,162.0,421.0
2025-05-19 13:11:40.531412,26.5,3.8,960.0,161.0,420.0
2025-05-19 13:12:16.882378,25.9,3.8,963.0,162.0,421.0
2025-05-19 13:12:53.324644,26.5,3.8,961.0,162.0,420.0
2025-05-19 13:13:29.676782,27.6,3.8,960.0,161.0,420.0
2025-05-19 13:14:06.034545,27.0,3.9,957.0,161.0,418.0
2025-05-19 13:14:42.624802,26.3,3.9,958.0,161.0,419.0
2025-05-19 13:15:19.247652,28.2,3.9,965.0,162.0,422.0
2025-05-19 13:15:55.700380,27.0,3.9,981.0,166.0,430.0
2025-05-19 13:16:32.168814,26.4,3.9,963.0,162.0,421.0
2025-05-19 13:17:11.586946,25.8,3.9,964.0,162.0,422.0
2025-05-19 13:17:50.992703,25.6,3.9,960.0,161.0,420.0
2025-05-19 13:18:29.928092,25.5,3.9,965.0,162.0,422.0
2025-05-19 13:19:06.394179,26.9,3.9,964.0,162.0,422.0
2025-05-19 13:19:44.674733,25.0,3.9,953.0,160.0,416.0
2025-05-19 13:20:22.977141,25.5,3.9,957.0,161.0,418.0
2025-05-19 13:20:59.530780,25.1,3.9,963.0,162.0,421.0
2025-05-19 13:21:35.985528,25.4,3.9,960.0,161.0,420.0
2025-05-19 13:22:15.315741,25.2,3.9,971.0,164.0,425.0
2025-05-19 13:22:51.764067,26.1,3.9,958.0,161.0,419.0
2025-05-19 13:23:28.204016,25.0,3.9,963.0,162.0,421.0
2025-05-19 13:24:04.668579,26.0,3.9,956.0,161.0,418.0
2025-05-19 13:24:41.116660,26.4,3.9,958.0,161.0,419.0
2025-05-19 13:25:17.571016,26.4,3.9,956.0,161.0,418.0
2025-05-19 13:25:54.030890,25.2,4.0,958.0,161.0,419.0
2025-05-19 13:26:30.488020,25.2,4.0,957.0,161.0,418.0
2025-05-19 13:27:06.946310,25.4,4.0,960.0,161.0,420.0
2025-05-19 13:27:43.411944,25.7,4.0,961.0,162.0,420.0
2025-05-19 13:28:21.698345,25.4,4.0,952.0,160.0,416.0
2025-05-19 13:28:58.040676,27.0,4.0,960.0,161.0,420.0
2025-05-19 13:29:34.394189,25.5,4.0,961.0,162.0,420.0
2025-05-19 13:30:13.728806,25.8,4.0,967.0,163.0,423.0
2025-05-19 13:30:50.175590,25.8,4.0,950.0,159.0,415.0
2025-05-19 13:31:26.625623,25.5,4.0,953.0,160.0,416.0
2025-05-19 13:32:07.489141,26.4,4.0,965.0,162.0,422.0
2025-05-19 13:32:44.156397,25.5,4.0,958.0,161.0,419.0
2025-05-19 13:33:20.617684,25.3,4.0,965.0,162.0,422.0
2025-05-19 13:33:58.998966,25.7,4.0,960.0,161.0,420.0
2025-05-19 13:34:35.469214,25.2,3.9,957.0,161.0,418.0
2025-05-19 13:35:16.727144,25.3,3.9,961.0,162.0,420.0
2025-05-19 13:35:53.185204,25.5,3.9,947.0,159.0,413.0
2025-05-19 13:36:29.535621,26.7,3.9,958.0,161.0,419.0
2025-05-19 13:37:05.993654,27.3,3.9,958.0,161.0,419.0
2025-05-19 13:37:45.011184,25.7,3.9,965.0,162.0,422.0
2025-05-19 13:38:21.454512,25.7,3.9,970.0,164.0,425.0
2025-05-19 13:38:58.015467,25.5,3.9,957.0,161.0,418.0
2025-05-19 13:39:34.350207,26.7,3.9,957.0,161.0,418.0
2025-05-19 13:40:10.816583,25.2,3.9,947.0,159.0,413.0
2025-05-19 13:40:47.265513,25.4,3.9,957.0,161.0,418.0
2025-05-19 13:41:23.604747,25.2,4.0,954.0,160.0,417.0
2025-05-19 13:41:59.954898,25.7,3.9,957.0,161.0,418.0
2025-05-19 13:42:36.425855,25.4,4.0,957.0,161.0,418.0
2025-05-19 13:43:12.861516,25.4,3.9,943.0,158.0,412.0
2025-05-19 13:43:49.257211,25.2,3.9,958.0,161.0,419.0
2025-05-19 13:44:25.783668,25.5,3.9,972.0,164.0,426.0
2025-05-19 13:45:02.130864,25.1,3.9,960.0,161.0,420.0
2025-05-19 13:45:41.463881,25.0,3.9,958.0,161.0,419.0
2025-05-19 13:46:17.793490,25.2,3.9,964.0,162.0,422.0
2025-05-19 13:46:54.141811,26.1,3.9,970.0,164.0,425.0
2025-05-19 13:47:32.667109,26.0,3.9,964.0,162.0,422.0
2025-05-19 13:48:09.101364,25.5,3.9,952.0,160.0,416.0
2025-05-19 13:48:45.567053,26.3,3.8,957.0,161.0,418.0
2025-05-19 13:49:23.447595,25.2,3.8,961.0,162.0,420.0
2025-05-19 13:49:59.804652,26.0,3.9,961.0,162.0,420.0
2025-05-19 13:50:36.150296,25.2,3.9,958.0,161.0,419.0
2025-05-19 13:51:12.610423,25.3,3.9,957.0,161.0,418.0
2025-05-19 13:51:49.068102,25.7,4.0,956.0,161.0,418.0
2025-05-19 13:52:25.629062,26.4,4.1,957.0,161.0,418.0
2025-05-19 13:53:02.073292,25.0,4.1,961.0,162.0,420.0
2025-05-19 13:53:42.775693,24.8,4.1,960.0,161.0,420.0
2025-05-19 13:54:19.272567,25.2,4.1,960.0,161.0,420.0
2025-05-19 13:54:55.720333,25.2,4.2,953.0,160.0,416.0
2025-05-19 13:55:32.178708,25.1,4.2,956.0,161.0,418.0
2025-05-19 13:56:08.648511,25.2,4.2,960.0,161.0,420.0
2025-05-19 13:56:45.093121,25.7,4.2,957.0,161.0,418.0
2025-05-19 13:57:21.545834,25.0,4.1,964.0,162.0,422.0
2025-05-19 13:57:57.895984,26.1,4.1,958.0,161.0,419.0
2025-05-19 13:58:34.260675,25.5,4.0,957.0,161.0,418.0
2025-05-19 13:59:10.698011,25.3,4.0,958.0,161.0,419.0
2025-05-19 13:59:47.361984,26.3,4.0,960.0,161.0,420.0
2025-05-19 14:00:23.921645,24.9,4.0,956.0,161.0,418.0
2025-05-19 14:01:00.390186,25.4,4.0,957.0,161.0,418.0
2025-05-19 14:01:36.836955,27.1,4.0,957.0,161.0,418.0
2025-05-19 14:02:13.287383,26.9,4.0,958.0,161.0,419.0
2025-05-19 14:02:49.730543,25.2,4.0,958.0,161.0,419.0
2025-05-19 14:03:26.186231,26.1,4.0,964.0,162.0,422.0
2025-05-19 14:04:02.541024,25.3,4.0,960.0,161.0,420.0
2025-05-19 14:04:38.897022,25.1,4.0,958.0,161.0,419.0
2025-05-19 14:05:15.462247,26.1,4.1,960.0,161.0,420.0
2025-05-19 14:05:51.904519,26.1,4.1,957.0,161.0,418.0
2025-05-19 14:06:28.263342,25.2,4.1,957.0,161.0,418.0
2025-05-19 14:07:04.722488,25.7,4.1,957.0,161.0,418.0
2025-05-19 14:07:41.396269,27.0,4.1,972.0,164.0,426.0
2025-05-19 14:08:17.842857,25.5,4.1,954.0,160.0,417.0
2025-05-19 14:08:56.856010,25.0,4.1,961.0,162.0,420.0
2025-05-19 14:09:38.426773,25.5,4.1,964.0,162.0,422.0
2025-05-19 14:10:14.879248,25.2,4.1,956.0,161.0,418.0
2025-05-19 14:10:51.344325,25.2,4.1,958.0,161.0,419.0
2025-05-19 14:11:30.661151,25.2,4.1,958.0,161.0,419.0
2025-05-19 14:12:07.023203,25.2,4.2,958.0,161.0,419.0
2025-05-19 14:12:45.622959,25.2,4.1,963.0,162.0,421.0
2025-05-19 14:13:22.133242,25.2,4.1,958.0,161.0,419.0
2025-05-19 14:13:58.635121,25.1,4.2,958.0,161.0,419.0
2025-05-19 14:14:35.092335,24.9,4.1,957.0,161.0,418.0
2025-05-19 14:15:11.543581,26.1,4.1,958.0,161.0,419.0
2025-05-19 14:15:48.098253,26.0,4.1,960.0,161.0,420.0
2025-05-19 14:16:24.754033,26.3,4.1,952.0,160.0,416.0
2025-05-19 14:17:01.221119,25.7,4.1,961.0,162.0,420.0
2025-05-19 14:17:37.679661,25.0,4.1,961.0,162.0,420.0
2025-05-19 14:18:16.998259,26.1,4.1,967.0,163.0,423.0
2025-05-19 14:18:53.330100,25.8,4.1,961.0,162.0,420.0
2025-05-19 14:19:35.531631,25.0,4.1,953.0,160.0,416.0
2025-05-19 14:20:16.245067,26.1,4.1,964.0,162.0,422.0
2025-05-19 14:20:52.750410,25.5,4.1,958.0,161.0,419.0
2025-05-19 14:21:29.202298,25.2,4.1,965.0,162.0,422.0
2025-05-19 14:22:05.540433,25.0,4.1,964.0,162.0,422.0
2025-05-19 14:22:42.006601,25.2,4.1,961.0,162.0,420.0
2025-05-19 14:23:18.462481,25.4,4.1,967.0,163.0,423.0
2025-05-19 14:23:56.029538,26.4,4.1,963.0,162.0,421.0
2025-05-19 14:24:32.397292,25.8,4.1,964.0,162.0,422.0
2025-05-19 14:25:09.980629,25.2,4.1,963.0,162.0,421.0
2025-05-19 14:25:46.425743,24.9,4.1,961.0,162.0,420.0
2025-05-19 14:26:25.763400,25.7,4.1,963.0,162.0,421.0
2025-05-19 14:27:02.211111,25.2,4.1,968.0,163.0,424.0
2025-05-19 14:27:38.559050,25.0,4.1,952.0,160.0,416.0
2025-05-19 14:28:15.019387,25.2,4.1,964.0,162.0,422.0
2025-05-19 14:28:56.075726,24.9,4.1,965.0,162.0,422.0
2025-05-19 14:29:35.720939,25.1,4.1,983.0,166.0,431.0
2025-05-19 14:30:12.157130,26.1,4.1,954.0,160.0,417.0
2025-05-19 14:30:48.511937,25.2,4.1,963.0,162.0,421.0
2025-05-19 14:31:25.081232,25.2,4.1,961.0,162.0,420.0
2025-05-19 14:32:01.533976,24.9,4.1,961.0,162.0,420.0
2025-05-19 14:32:39.639659,24.9,4.1,963.0,162.0,421.0
2025-05-19 14:33:16.077347,26.4,4.1,960.0,161.0,420.0
2025-05-19 14:33:52.530911,25.3,4.1,964.0,162.0,422.0
2025-05-19 14:34:30.628622,25.1,4.1,963.0,162.0,421.0
2025-05-19 14:35:07.079747,25.1,4.1,958.0,161.0,419.0
2025-05-19 14:35:43.526743,25.0,4.1,961.0,162.0,420.0
2025-05-19 14:36:19.992968,25.2,4.1,964.0,162.0,422.0
2025-05-19 14:36:56.545106,25.0,4.1,982.0,166.0,430.0
2025-05-19 14:37:41.406687,26.0,4.1,965.0,162.0,422.0
2025-05-19 14:38:21.957724,26.4,4.1,963.0,162.0,421.0
2025-05-19 14:39:00.553173,26.0,4.1,950.0,159.0,415.0
2025-05-19 14:39:37.015561,26.6,4.1,964.0,162.0,422.0
2025-05-19 14:40:13.452757,25.3,4.1,967.0,163.0,423.0
2025-05-19 14:40:50.028527,25.5,4.1,961.0,162.0,420.0
2025-05-19 14:41:26.461286,24.9,4.1,983.0,166.0,431.0
2025-05-19 14:42:05.174852,25.1,4.1,961.0,162.0,420.0
2025-05-19 14:42:41.628428,25.2,4.1,961.0,162.0,420.0
2025-05-19 14:43:20.744228,25.2,4.1,967.0,163.0,423.0
2025-05-19 14:43:57.196919,25.1,4.1,958.0,161.0,419.0
2025-05-19 14:44:36.213139,24.9,4.1,965.0,162.0,422.0
2025-05-19 14:45:12.576053,25.3,4.1,961.0,162.0,420.0
2025-05-19 14:45:51.300258,26.1,4.1,965.0,162.0,422.0
2025-05-19 14:46:27.635994,26.1,4.1,967.0,163.0,423.0
2025-05-19 14:47:04.191721,25.8,4.2,965.0,162.0,422.0
2025-05-19 14:47:43.330090,25.1,4.2,968.0,163.0,424.0
2025-05-19 14:48:19.665478,24.9,4.2,960.0,161.0,420.0
2025-05-19 14:48:56.122492,24.9,4.2,967.0,163.0,423.0
2025-05-19 14:49:32.474602,24.9,4.2,965.0,162.0,422.0
2025-05-19 14:50:08.934678,25.0,4.2,965.0,162.0,422.0
2025-05-19 14:50:45.392804,25.7,4.3,965.0,162.0,422.0
2025-05-19 14:51:23.045332,25.2,4.3,972.0,164.0,426.0
2025-05-19 14:51:59.418564,25.3,4.3,968.0,163.0,424.0
2025-05-19 14:52:35.992333,25.5,4.3,965.0,162.0,422.0
2025-05-19 14:53:13.681292,25.5,4.2,964.0,162.0,422.0
2025-05-19 14:53:50.137224,26.8,4.2,963.0,162.0,421.0
2025-05-19 14:54:26.469362,26.4,4.3,965.0,162.0,422.0
2025-05-19 14:55:02.927187,25.1,4.3,967.0,163.0,423.0
2025-05-19 14:55:39.393836,25.0,4.3,968.0,163.0,424.0
2025-05-19 14:56:15.744529,25.1,4.3,954.0,160.0,417.0
2025-05-19 14:56:52.192500,25.2,4.3,965.0,162.0,422.0
2025-05-19 14:57:37.269793,25.2,4.4,968.0,163.0,424.0
2025-05-19 14:58:13.798787,24.9,4.4,964.0,162.0,422.0
2025-05-19 14:58:50.265766,25.0,4.4,965.0,162.0,422.0
2025-05-19 14:59:26.608100,25.2,4.4,964.0,162.0,422.0
2025-05-19 15:00:03.062160,25.0,4.4,964.0,162.0,422.0
2025-05-19 15:00:39.533021,25.3,4.4,958.0,161.0,419.0
2025-05-19 15:01:16.018076,25.2,4.4,968.0,163.0,424.0
2025-05-19 15:01:54.677428,25.7,4.4,967.0,163.0,423.0
2025-05-19 15:02:31.029458,25.2,4.4,963.0,162.0,421.0
2025-05-19 15:03:07.376990,25.1,4.4,964.0,162.0,422.0
2025-05-19 15:03:43.949133,25.0,4.4,964.0,162.0,422.0
2025-05-19 15:04:20.400663,25.1,4.4,964.0,162.0,422.0
2025-05-19 15:04:56.850503,25.2,4.4,965.0,162.0,422.0
2025-05-19 15:05:33.424096,25.7,4.4,964.0,162.0,422.0
2025-05-19 15:06:09.877588,25.1,4.4,964.0,162.0,422.0
2025-05-19 15:06:46.322752,25.3,4.4,965.0,162.0,422.0
2025-05-19 15:07:24.307277,24.9,4.4,961.0,162.0,420.0
2025-05-19 15:08:00.880913,26.1,4.4,964.0,162.0,422.0
2025-05-19 15:08:37.417568,26.8,4.4,970.0,164.0,425.0
2025-05-19 15:09:13.875213,25.3,4.4,970.0,164.0,425.0
2025-05-19 15:09:50.224607,26.5,4.4,972.0,164.0,426.0
2025-05-19 15:10:26.683951,26.4,4.4,968.0,163.0,424.0
2025-05-19 15:11:03.140631,25.2,4.4,971.0,164.0,425.0
2025-05-19 15:11:39.598116,25.1,4.4,971.0,164.0,425.0
2025-05-19 15:12:17.803737,25.2,4.4,964.0,162.0,422.0
2025-05-19 15:12:54.151067,25.9,4.4,974.0,164.0,426.0
2025-05-19 15:13:30.498807,25.2,4.4,978.0,165.0,428.0
2025-05-19 15:14:06.953479,25.2,4.4,952.0,160.0,416.0
2025-05-19 15:14:43.422045,25.2,4.4,967.0,163.0,423.0
2025-05-19 15:15:19.761609,25.1,4.4,967.0,163.0,423.0
2025-05-19 15:15:56.319909,25.2,4.4,965.0,162.0,422.0
2025-05-19 15:16:32.782595,26.4,4.4,956.0,161.0,418.0
2025-05-19 15:17:09.219265,26.4,4.4,970.0,164.0,425.0
2025-05-19 15:17:45.683342,25.2,4.4,971.0,164.0,425.0
2025-05-19 15:18:22.041165,25.4,4.4,960.0,161.0,420.0
2025-05-19 15:18:58.504787,25.2,4.4,972.0,164.0,426.0
2025-05-19 15:19:34.957612,26.6,4.4,970.0,164.0,425.0
2025-05-19 15:20:11.292641,27.2,4.4,970.0,164.0,425.0
2025-05-19 15:20:47.783264,25.7,4.4,958.0,161.0,419.0
2025-05-19 15:21:24.319929,25.7,4.4,971.0,164.0,425.0
2025-05-19 15:22:00.757923,25.5,4.4,971.0,164.0,425.0
2025-05-19 15:22:37.332606,25.8,4.4,967.0,163.0,423.0
2025-05-19 15:23:13.795641,27.4,4.4,974.0,164.0,426.0
2025-05-19 15:23:50.132785,25.8,4.4,971.0,164.0,425.0
2025-05-19 15:24:26.482577,25.8,4.4,970.0,164.0,425.0
2025-05-19 15:25:02.938930,26.6,4.4,979.0,165.0,429.0
2025-05-19 15:25:39.398196,25.8,4.4,968.0,163.0,424.0
2025-05-19 15:26:15.847505,26.8,4.4,967.0,163.0,423.0
2025-05-19 15:26:52.290904,25.8,4.4,975.0,165.0,427.0
2025-05-19 15:27:28.643910,25.8,4.4,982.0,166.0,430.0
2025-05-19 15:28:05.089799,25.2,4.4,972.0,164.0,426.0
2025-05-19 15:28:41.450761,25.8,4.4,968.0,163.0,424.0
2025-05-19 15:29:17.919091,26.5,4.4,970.0,164.0,425.0
2025-05-19 15:29:54.254430,25.8,4.4,968.0,163.0,424.0
2025-05-19 15:30:30.619024,26.0,4.4,970.0,164.0,425.0
2025-05-19 15:31:06.972860,25.4,4.4,967.0,163.0,423.0
2025-05-19 15:31:43.321785,25.2,4.4,967.0,163.0,423.0
2025-05-19 15:32:19.768731,25.2,4.4,967.0,163.0,423.0
2025-05-19 15:32:56.123893,25.5,4.4,975.0,165.0,427.0
2025-05-19 15:33:32.689410,25.4,4.4,968.0,163.0,424.0
2025-05-19 15:34:09.138669,25.8,4.3,964.0,162.0,422.0
2025-05-19 15:34:45.485859,25.2,4.3,970.0,164.0,425.0
2025-05-19 15:35:21.958077,25.2,4.3,967.0,163.0,423.0
2025-05-19 15:35:58.299122,25.3,4.3,970.0,164.0,425.0
2025-05-19 15:36:34.649953,26.4,4.3,968.0,163.0,424.0
2025-05-19 15:37:11.122459,26.2,4.3,970.0,164.0,425.0
2025-05-19 15:37:47.451554,25.2,4.3,968.0,163.0,424.0
2025-05-19 15:38:23.856522,25.7,4.3,971.0,164.0,425.0
2025-05-19 15:39:00.261270,25.2,4.2,963.0,162.0,421.0
2025-05-19 15:39:36.632172,25.5,4.2,968.0,163.0,424.0
2025-05-19 15:40:13.017376,25.3,4.2,965.0,162.0,422.0
2025-05-19 15:40:49.429451,25.3,4.2,967.0,163.0,423.0
2025-05-19 15:41:25.782578,25.2,4.2,965.0,162.0,422.0
2025-05-19 15:42:02.230719,26.4,4.2,968.0,163.0,424.0
2025-05-19 15:42:38.698536,26.0,4.2,967.0,163.0,423.0
2025-05-19 15:43:15.179326,25.4,4.2,975.0,165.0,427.0
2025-05-19 15:43:51.703724,25.9,4.2,967.0,163.0,423.0
2025-05-19 15:44:28.154061,25.6,4.2,968.0,163.0,424.0
2025-05-19 15:45:04.611074,26.5,4.2,971.0,164.0,425.0
2025-05-19 15:45:41.062343,25.5,4.2,967.0,163.0,423.0
2025-05-19 15:46:17.721670,25.7,4.2,965.0,162.0,422.0
2025-05-19 15:46:54.193833,25.7,4.2,970.0,164.0,425.0
2025-05-19 15:47:30.527484,26.1,4.2,952.0,160.0,416.0
2025-05-19 15:48:06.961510,25.3,4.2,971.0,164.0,425.0
2025-05-19 15:48:43.421797,26.4,4.2,967.0,163.0,423.0
2025-05-19 15:49:19.906648,26.5,4.2,970.0,164.0,425.0
2025-05-19 15:49:56.356020,25.4,4.2,964.0,162.0,422.0
2025-05-19 15:50:32.811375,26.6,4.2,977.0,165.0,428.0
2025-05-19 15:51:09.263895,26.8,4.2,956.0,161.0,418.0
2025-05-19 15:51:45.612890,25.4,4.2,982.0,166.0,430.0
2025-05-19 15:52:22.013242,25.4,4.2,963.0,162.0,421.0
2025-05-19 15:52:58.322292,25.4,4.2,967.0,163.0,423.0
2025-05-19 15:53:35.091485,25.8,4.2,965.0,162.0,422.0
2025-05-19 15:54:11.434908,25.7,4.5,957.0,161.0,418.0
2025-05-19 15:54:47.900967,25.8,4.8,965.0,162.0,422.0
2025-05-19 15:55:24.347559,26.3,4.8,972.0,164.0,426.0
2025-05-19 15:56:00.808410,27.0,4.9,965.0,162.0,422.0
2025-05-19 15:56:37.161222,27.0,5.0,960.0,161.0,420.0
2025-05-19 15:57:13.609660,25.8,5.0,970.0,164.0,425.0
2025-05-19 15:57:50.069743,27.4,5.0,960.0,161.0,420.0
2025-05-19 15:58:26.526334,27.1,5.1,946.0,159.0,413.0
2025-05-19 15:59:03.089324,27.0,5.1,975.0,165.0,427.0
2025-05-19 15:59:39.432862,26.0,5.2,967.0,163.0,423.0
2025-05-19 16:00:15.894287,27.0,5.2,964.0,162.0,422.0
2025-05-19 16:00:52.343699,26.6,5.2,960.0,161.0,420.0
2025-05-19 16:01:28.805626,26.3,5.3,963.0,162.0,421.0
2025-05-19 16:02:05.253912,25.8,5.3,965.0,162.0,422.0
2025-05-19 16:02:41.713529,26.3,5.3,961.0,162.0,420.0
2025-05-19 16:03:18.065834,27.0,5.4,967.0,163.0,423.0
2025-05-19 16:03:54.530649,27.3,5.4,972.0,164.0,426.0
2025-05-19 16:04:30.875025,26.4,5.4,964.0,162.0,422.0
2025-05-19 16:05:07.433941,26.4,5.4,964.0,162.0,422.0
2025-05-19 16:05:43.886230,28.0,5.4,957.0,161.0,418.0
2025-05-19 16:06:20.238327,27.1,5.3,968.0,163.0,424.0
2025-05-19 16:06:56.688986,27.1,5.3,965.0,162.0,422.0
2025-05-19 16:07:33.049718,27.0,5.3,958.0,161.0,419.0
2025-05-19 16:08:09.396578,25.8,5.3,964.0,162.0,422.0
2025-05-19 16:08:45.745669,25.2,5.4,960.0,161.0,420.0
2025-05-19 16:09:22.208982,27.0,5.4,954.0,160.0,417.0
2025-05-19 16:09:58.657286,26.6,5.4,977.0,165.0,428.0
2025-05-19 16:10:35.007711,27.0,5.4,963.0,162.0,421.0
2025-05-19 16:11:11.469272,27.7,5.4,972.0,164.0,426.0
2025-05-19 16:11:47.925376,26.4,5.5,965.0,162.0,422.0
2025-05-19 16:12:24.381751,25.8,5.5,965.0,162.0,422.0
2025-05-19 16:13:00.840021,26.4,5.5,964.0,162.0,422.0
2025-05-19 16:13:37.187710,27.2,5.5,968.0,163.0,424.0
2025-05-19 16:14:13.540724,26.5,5.5,957.0,161.0,418.0
2025-05-19 16:14:49.890458,25.8,5.5,967.0,163.0,423.0
2025-05-19 16:15:26.439382,26.4,5.5,967.0,163.0,423.0
2025-05-19 16:16:02.905227,26.4,5.5,965.0,162.0,422.0
2025-05-19 16:16:39.356147,27.0,5.5,960.0,161.0,420.0
2025-05-19 16:17:15.813674,25.8,5.5,963.0,162.0,421.0
2025-05-19 16:17:52.160035,27.1,5.5,975.0,165.0,427.0
2025-05-19 16:18:28.522105,26.0,5.5,963.0,162.0,421.0
2025-05-19 16:19:04.973178,26.3,5.5,974.0,164.0,426.0
2025-05-19 16:19:41.428978,26.4,5.5,964.0,162.0,422.0
2025-05-19 16:20:17.776629,27.1,5.5,964.0,162.0,422.0
2025-05-19 16:20:54.343769,25.8,5.5,961.0,162.0,420.0
2025-05-19 16:21:30.683631,26.6,5.5,965.0,162.0,422.0
2025-05-19 16:22:07.139787,26.4,5.5,963.0,162.0,421.0
2025-05-19 16:22:43.490115,26.0,5.5,965.0,162.0,422.0
2025-05-19 16:23:19.948802,26.4,5.5,967.0,163.0,423.0
2025-05-19 16:23:56.405393,26.5,5.5,965.0,162.0,422.0
2025-05-19 16:24:32.858972,25.8,5.5,964.0,162.0,422.0
2025-05-19 16:25:09.320722,26.3,5.4,963.0,162.0,421.0
2025-05-19 16:25:45.757199,25.8,5.4,965.0,162.0,422.0
2025-05-19 16:26:22.117704,27.0,5.4,967.0,163.0,423.0
2025-05-19 16:26:58.585336,26.0,5.4,965.0,162.0,422.0
2025-05-19 16:27:35.037076,27.1,5.4,968.0,163.0,424.0
2025-05-19 16:28:11.379939,26.0,5.5,963.0,162.0,421.0
2025-05-19 16:28:47.837686,26.0,5.5,972.0,164.0,426.0
2025-05-19 16:29:24.191220,26.0,5.5,963.0,162.0,421.0
2025-05-19 16:30:01.568166,26.6,5.5,964.0,162.0,422.0
2025-05-19 16:30:38.024984,26.6,5.5,965.0,162.0,422.0
2025-05-19 16:31:14.483366,25.8,5.5,964.0,162.0,422.0
